"id","sch","gr","cltype","hdeg","clad","exp","trace","read","math","ses","schtype","sx","eth","birthq","birthy","yrs","tch","ach_score"
"86838","49","K","small","BS/BA","1",8,"W",461,536,"F","rural","M","W","1979:4","1979",0,"814",997
"86856","42","K","reg","BS/BA","PROB",14,"W",443,520,"N","suburb","M","W","1979:4","1979",0,"713",963
"86874","36","K","reg+A","MS/MA/MEd","1",14,"W",413,473,"N","suburb","M","W","1980:3","1980",0,"625",886
"86921","7","K","reg","MS/MA/MEd","1",15,"W",411,468,"N","rural","M","W","1980:3","1980",0,"88",879
"86938","16","K","reg+A","BS/BA","1",6,"W",422,412,"F","inner","F","B","1980:3","1980",0,"245",834
"8696","62","K","reg","BS/BA","1",16,"W",443,500,"N","rural","F","W","1979:4","1979",0,"1064",943
"86986","80","K","reg","MS/MA/MEd","1",4,"W",398,439,"F","rural","M","W","1979:3","1979",0,"1376",837
"87007","3","K","reg+A","MS/MA/MEd","1",9,"W",436,528,"N","rural","F","W","1980:1","1980",0,"34",964
"87048","2","K","reg","MS/MA/MEd","1",6,"W",419,463,"N","urban","M","W","1979:4","1979",0,"20",882
"87071","31","K","reg+A","BS/BA","1",11,"W",467,528,"F","inner","M","B","1980:1","1980",0,"531",995
"87084","64","K","reg+A","BS/BA","1",5,"W",419,444,"F","rural","M","W","1980:2","1980",0,"1106",863
"87133","49","K","reg","BS/BA","1",11,"W",478,494,"N","rural","M","B","1980:2","1980",0,"815",972
"8716","14","K","reg+A","BS/BA","APPR",1,"B",428,468,"F","inner","M","B","1980:2","1980",0,"217",896
"87182","25","K","reg+A","BS/BA",NA,2,"W",428,489,"F","suburb","M","B","1980:2","1980",0,"420",917
"87198","37","K","small","BS/BA","PROB",1,"W",407,454,"N","urban","M","W","1979:2","1979",0,"638",861
"87229","13","K","small","BS/BA","1",4,"W",448,576,"N","rural","M","W","1980:2","1980",0,"204",1024
"87247","72","K","reg","BS/BA","1",8,"W",436,536,"N","rural","F","W","1980:1","1980",0,"1252",972
"8729","36","K","reg","BS/BA","1",15,"W",410,444,"N","suburb","M","W","1979:3","1979",0,"624",854
"87293","4","K","reg","BS/BA","1",8,"W",450,473,"N","suburb","F","W","1980:2","1980",0,"53",923
"87358","60","K","reg+A","BS/BA","APPR",5,"W",424,494,"F","urban","M","W","1980:2","1980",0,"1037",918
"87366","5","K","reg","BS/BA","1",8,"W",408,423,"F","rural","M","W","1979:4","1979",0,"68",831
"87430","52","K","reg","MS/MA/MEd","1",12,"W",554,602,"N","suburb","F","W","1979:4","1979",0,"893",1156
"87472","11","K","reg+A","BS/BA","1",13,"W",503,602,"N","rural","M","W","1980:1","1980",0,"177",1105
"87481","66","K","reg+A","BS/BA","1",13,"W",445,434,"N","rural","M","W","1980:3","1980",0,"1142",879
"87500","26","K","reg+A","BS/BA","1",6,"B",419,478,"F","inner","F","B","1980:2","1980",0,"435",897
"87517","79","K","small","BS/BA","1",12,"W",425,478,"N","rural","M","W","1980:2","1980",0,"1359",903
"8753","63","K","reg","BS/BA","1",10,"W",437,500,"F","rural","F","W","1980:1","1980",0,"1078",937
"87583","46","K","reg+A","BS/BA","PROB",0,"W",408,444,"N","suburb","M","W","1980:1","1980",0,"761",852
"87593","80","K","reg","MS/MA/MEd","1",4,"W",425,449,"F","rural","M","W","1980:3","1980",0,"1376",874
"87642","3","K","reg+A","MS/MA/MEd","1",20,"W",434,494,"F","rural","F","W","1980:3","1980",0,"35",928
"87665","23","K","reg+A","BS/BA","1",21,"B",428,520,"N","suburb","F","B","1980:1","1980",0,"383",948
"87681","53","K","reg+A","BS/BA","1",9,"W",425,484,"N","inner","M","W","1980:1","1980",0,"912",909
"87695","50","K","reg+A","MS/MA/MEd","1",12,"W",414,500,"N","rural","F","W","1980:1","1980",0,"832",914
"8779","27","K","reg+A","BS/BA","1",20,"B",461,506,"N","inner","M","B","1980:3","1980",0,"452",967
"87791","61","K","small","BS/BA","1",11,"W",434,494,"N","suburb","M","W","1980:1","1980",0,"1048",928
"87836","78","K","reg+A","MS/MA/MEd","1",3,"W",418,513,"N","rural","M","W","1980:2","1980",0,"1348",931
"87856","68","K","reg","BS/BA","2",10,"W",514,576,"N","rural","M","W","1980:1","1980",0,"1177",1090
"87894","4","K","reg","BS/BA","1",8,"W",425,444,"N","suburb","F","W","1979:4","1979",0,"53",869
"87946","64","K","reg","BS/BA","1",11,"W",580,576,"N","rural","M","W","1979:3","1979",0,"1104",1156
"87983","29","K","small","BS/BA","1",5,"W",451,506,"F","inner","F","B","1980:1","1980",0,"502",957
"88033","37","K","reg+A","BS/BA",NA,11,"W",460,559,"N","urban","F","W","1980:1","1980",0,"642",1019
"88045","2","K","reg+A","BS/BA","1",17,"W",405,468,"F","urban","M","W","1980:2","1980",0,"21",873
"88090","66","K","small","BS/BA","1",15,"W",430,489,"N","rural","M","W","1979:3","1979",0,"1139",919
"88106","23","K","reg","BS/BA","APPR",1,"W",442,506,"F","suburb","F","B","1980:3","1980",0,"381",948
"88119","32","K","reg+A","BS/BA",NA,2,"W",405,463,"F","inner","M","B","1979:4","1979",0,"547",868
"88170","32","K","reg+A","BS/BA",NA,2,"W",407,418,"F","inner","F","B","1979:3","1979",0,"547",825
"88182","17","K","small","MS/MA/MEd","1",20,"W",430,494,"N","suburb","F","B","1979:4","1979",0,"267",924
"88221","51","K","small","BS/BA",NA,10,"B",437,489,"N","suburb","M","A","1980:2","1980",0,"849",926
"8826","21","K","reg","BS/BA","APPR",1,"B",472,528,"F","suburb","M","W","1980:3","1980",0,"331",1000
"88319","71","K","reg","BS/BA","1",6,"W",398,444,"N","rural","F","W","1980:1","1980",0,"1236",842
"88336","59","K","small","MS/MA/MEd","1",14,"W",443,547,"N","urban","M","W","1980:1","1980",0,"1017",990
"88349","43","K","reg+A","BS/BA","1",17,"W",430,489,"N","suburb","M","W","1980:2","1980",0,"718",919
"88442","44","K","reg+A","BS/BA",NA,0,"W",421,444,"F","suburb","F","B","1980:3","1980",0,"733",865
"88528","69","K","reg","BS/BA","1",16,"W",455,494,"N","rural","M","W","1980:1","1980",0,"1201",949
"88544","63","K","reg","MS/MA/MEd","1",6,"W",419,439,"N","rural","F","W","1980:1","1980",0,"1077",858
"88550","23","K","small","BS/BA","1",11,"B",467,547,"N","suburb","M","B","1979:4","1979",0,"380",1014
"88582","56","K","small","BS/BA","1",21,"W",427,528,"F","rural","M","W","1979:4","1979",0,"958",955
"88614","8","K","reg+A","MS/MA/MEd","1",12,"W",433,444,"F","rural","F","W","1979:4","1979",0,"115",877
"88653","6","K","reg+A","BS/BA","1",11,"W",476,520,"F","rural","F","W","1980:2","1980",0,"84",996
"88673","67","K","reg","BS/BA","PROB",0,"W",411,489,"F","rural","M","W","1980:1","1980",0,"1164",900
"88769","74","K","reg+A","MS/MA/MEd","1",8,"W",431,547,"F","rural","M","B","1980:1","1980",0,"1290",978
"88809","37","K","small","BS/BA","PROB",1,"W",453,528,"N","urban","F","W","1979:3","1979",0,"638",981
"88859","52","K","reg+A","BS/BA","1",18,"W",418,478,"N","suburb","F","W","1980:3","1980",0,"894",896
"88895","46","K","reg","BS/BA","1",12,"W",443,473,"N","suburb","F","W","1980:1","1980",0,"760",916
"88961","71","K","reg+A","BS/BA",NA,2,"W",450,473,"N","rural","F","W","1980:1","1980",0,"1237",923
"88969","39","K","small","MS/MA/MEd","1",6,"W",400,405,"F","rural","M","W","1979:3","1979",0,"662",805
"88989","26","K","reg+A","BS/BA","1",6,"B",410,463,"F","inner","M","B","1980:2","1980",0,"435",873
"89019","28","K","reg","BS/BA",NA,9,"B",413,449,"N","inner","F","B","1980:3","1980",0,"482",862
"8903","22","K","small","BS/BA","PROB",9,"B",434,506,"F","inner","M","B","1980:4","1980",0,"351",940
"89040","64","K","small","BS/BA","1",19,"W",442,444,"F","rural","M","W","1980:1","1980",0,"1102",886
"89066","23","K","reg","BS/BA","APPR",1,"W",431,513,"F","suburb","F","B","1980:3","1980",0,"381",944
"89085","32","K","reg","BS/BA",NA,3,"B",388,392,"F","inner","M","B","1980:2","1980",0,"544",780
"89117","26","K","reg","MS/MA/MEd","1",15,"B",413,399,"N","inner","F","B","1980:2","1980",0,"434",812
"89159","32","K","reg","BS/BA",NA,2,"W",419,494,"F","inner","F","B","1979:4","1979",0,"543",913
"89185","32","K","reg","BS/BA",NA,3,"B",403,405,"F","inner","M","B","1980:1","1980",0,"544",808
"89194","35","K","reg+A","BS/BA","1",12,"W",414,484,"F","rural","F","W","1980:3","1980",0,"608",898
"89229","4","K","small","BS/BA",NA,0,"W",397,449,"N","suburb","F","W","1980:2","1980",0,"52",846
"89248","26","K","reg","MS/MA/MEd","1",15,"B",439,484,"F","inner","F","B","1980:1","1980",0,"434",923
"89291","55","K","reg+A","MS/MA/MEd","1",13,"W",416,528,"F","rural","M","W","1980:3","1980",0,"944",944
"89312","50","K","reg","MS/MA/MEd","1",13,"W",424,454,"N","rural","M","W","1980:1","1980",0,"830",878
"89372","72","K","small","BS/BA","1",16,"W",474,536,"F","rural","M","W","1980:2","1980",0,"1251",1010
"89384","73","K","reg","BS/BA","1",19,"W",514,626,"N","rural","F","W","1979:4","1979",0,"1273",1140
"89408","66","K","reg+A","BS/BA","1",13,"W",514,528,"N","rural","F","W","1980:1","1980",0,"1142",1042
"89425","63","K","small","BS/BA","1",7,"W",472,576,"N","rural","F","W","1980:1","1980",0,"1076",1048
"89438","2","K","small","MS/MA/MEd","1",12,"W",402,439,"F","urban","M","B","1979:2","1979",0,"19",841
"89486","66","K","reg+A","BS/BA","1",3,"W",419,444,"N","rural","M","W","1980:2","1980",0,"1141",863
"89542","38","K","reg+A","MS/MA/MEd","1",8,"W",554,602,"N","rural","M","W","1979:4","1979",0,"651",1156
"89607","23","K","small","BS/BA","PROB",0,"W",448,559,"N","suburb","M","B","1979:4","1979",0,"379",1007
"89646","56","K","reg","BS/BA","APPR",3,"B",413,444,"F","rural","F","B","1980:2","1980",0,"959",857
"89655","22","K","reg+A","BS/BA","1",16,"B",436,459,"F","inner","F","B","1979:4","1979",0,"356",895
"89670","28","K","reg+A","MS/MA/MEd","1",10,"B",414,434,"F","inner","M","B","1979:4","1979",0,"484",848
"8969","70","K","small","MS/MA/MEd","1",15,"W",427,439,"N","rural","M","W","1980:3","1980",0,"1215",866
"89692","38","K","reg+A","MS/MA/MEd","1",8,"W",398,423,"F","rural","M","W","1980:2","1980",0,"651",821
"89712","37","K","small","BS/BA","PROB",1,"W",411,463,"N","urban","M","W","1980:1","1980",0,"638",874
"89719","12","K","reg+A","BS/BA","1",12,"W",430,484,"N","rural","F","W","1979:4","1979",0,"192",914
"89743","44","K","reg","MS/MA/MEd","1",24,"W",439,559,"F","suburb","F","B","1980:1","1980",0,"732",998
"89758","21","K","reg+A","MS/MA/MEd","1",15,"B",424,500,"F","suburb","M","W","1980:2","1980",0,"335",924
"89792","49","K","small","BS/BA","1",8,"W",458,520,"N","rural","F","W","1980:1","1980",0,"814",978
"89835","32","K","reg","BS/BA",NA,3,"B",397,489,"F","inner","M","B","1979:3","1979",0,"544",886
"8984","72","K","reg","BS/BA","1",8,"W",453,559,"F","rural","M","W","1979:4","1979",0,"1252",1012
"89854","25","K","small","BS/BA","1",12,"B",430,520,"F","suburb","F","W","1980:2","1980",0,"418",950
"89881","27","K","reg","BS/BA","1",12,"B",483,536,"F","inner","M","B","1980:3","1980",0,"450",1019
"89921","48","K","reg+A",NA,NA,NA,NA,433,528,"F","urban","M","W","1980:1","1980",0,"797",961
"89935","26","K","reg+A","BS/BA","1",6,"B",430,489,"F","inner","F","B","1980:1","1980",0,"435",919
"89947","37","K","reg","BS/BA","1",5,"W",424,468,"N","urban","M","W","1980:3","1980",0,"640",892
"89998","15","K","reg+A","BS/BA","1",3,"B",414,473,"F","inner","M","B","1980:2","1980",0,"231",887
"90006","19","K","reg+A","BS/BA","APPR",1,"W",395,434,"F","inner","M","B","1979:4","1979",0,"290",829
"90026","22","K","reg","BS/BA","1",11,"W",397,429,"F","inner","F","B","1980:3","1980",0,"353",826
"9004","20","K","reg","BS/BA",NA,4,"W",418,478,"F","suburb","F","B","1980:2","1980",0,"311",896
"90073","63","K","reg+A","MS/MA/MEd","1",7,"W",455,484,"N","rural","F","W","1980:3","1980",0,"1079",939
"90110","22","K","reg+A","BS/BA","1",16,"B",445,478,"N","inner","F","B","1980:2","1980",0,"356",923
"90122","8","K","reg","MS/MA/MEd","1",13,"W",450,494,"N","rural","M","W","1979:3","1979",0,"114",944
"90159","3","K","reg+A","MS/MA/MEd","1",9,"W",402,444,"N","rural","F","W","1980:1","1980",0,"34",846
"90169","8","K","small","BS/BA","1",8,"W",447,506,"N","rural","F","W","1980:3","1980",0,"111",953
"90234","13","K","reg+A","BS/BA","1",6,"W",476,576,"N","rural","M","W","1980:3","1980",0,"206",1052
"90256","55","K","reg+A","MS/MA/MEd","1",13,"W",447,500,"F","rural","F","W","1980:1","1980",0,"944",947
"90279","34","K","small","BS/BA",NA,12,"W",456,513,"N","rural","F","W","1979:4","1979",0,"591",969
"90299","19","K","reg+A","BS/BA","APPR",1,"W",410,459,"F","inner","M","B","1980:3","1980",0,"290",869
"90315","7","K","small","BS/BA","1",4,"W",455,576,"N","rural","F","W","1980:3","1980",0,"85",1031
"90348","35","K","small","MS/MA/MEd","1",5,"W",422,463,"F","rural","M","W","1980:2","1980",0,"606",885
"9037","39","K","reg","BS/BA","1",4,"W",445,494,"F","rural","F","W","1980:2","1980",0,"663",939
"90379","19","K","small","BS/BA","APPR",2,"W",405,473,"F","inner","F","B","1980:3","1980",0,"286",878
"90393","58","K","reg+A","BS/BA","1",3,"W",430,484,"N","suburb","F","W","1980:3","1980",0,"997",914
"90524","3","K","reg+A","MS/MA/MEd","1",20,"W",439,484,"F","rural","F","W","1980:2","1980",0,"35",923
"90542","36","K","reg+A","MS/MA/MEd","1",14,"W",447,494,"N","suburb","M","W","1980:2","1980",0,"625",941
"90561","74","K","small","BS/BA","1",12,"W",427,434,"F","rural","M","B","1980:1","1980",0,"1287",861
"90590","32","K","small","BS/BA","1",14,"W",416,399,"F","inner","M","B","1980:2","1980",0,"542",815
"90598","70","K","reg+A","BS/BA","2",27,"W",463,506,"F","rural","F","W","1979:4","1979",0,"1218",969
"90715","28","K","reg","MS/MA/MEd","1",7,"W",470,473,"F","inner","F","B","1980:3","1980",0,"481",943
"90748","39","K","reg","BS/BA","1",4,"W",416,513,"F","rural","F","W","1980:2","1980",0,"663",929
"90783","30","K","reg+A","MS/MA/MEd","APPR",24,"W",495,576,"F","inner","F","B","1980:1","1980",0,"518",1071
"9085","51","K","small","BS/BA","1",16,"B",463,484,"N","suburb","M","B","1980:2","1980",0,"851",947
"90863","16","K","reg","MA+","1",8,"W",405,429,"F","inner","M","B","1980:1","1980",0,"244",834
"90873","18","K","reg","BS/BA","1",9,"B",382,434,"F","inner","M","B","1980:3","1980",0,"283",816
"90913","70","K","small","MS/MA/MEd","1",15,"W",456,559,"F","rural","M","W","1980:1","1980",0,"1215",1015
"90922","78","K","small","MA+","1",8,"W",497,513,"N","rural","M","W","1980:3","1980",0,"1346",1010
"90943","33","K","reg","MS/MA/MEd","PROB",6,"W",398,354,"F","inner","M","B","1980:1","1980",0,"569",752
"90961","5","K","small","BS/BA","1",8,"W",456,473,"N","rural","F","W","1980:1","1980",0,"67",929
"9102","54","K","reg","MS/MA/MEd","1",13,"W",437,484,"N","suburb","F","W","1980:2","1980",0,"927",921
"91022","79","K","reg+A","MS/MA/MEd","1",12,"W",427,459,"N","rural","F","W","1980:2","1980",0,"1362",886
"91101","45","K","reg","BS/BA","1",12,"W",391,399,"F","inner","M","B","1980:2","1980",0,"748",790
"91165","9","K","reg+A","BS/BA","1",14,"W",460,484,"F","urban","F","W","1980:2","1980",0,"139",944
"9117","39","K","reg","BS/BA","1",4,"W",411,468,"F","rural","M","W","1980:2","1980",0,"663",879
"91281","18","K","reg","BS/BA","1",9,"B",445,473,"N","inner","M","B","1980:1","1980",0,"283",918
"91302","13","K","reg","MS/MA/MEd","1",6,"W",463,559,"N","rural","F","W","1979:4","1979",0,"205",1022
"91340","79","K","small","BS/BA","1",5,"W",428,489,"F","rural","F","W","1980:2","1980",0,"1358",917
"91357","22","K","reg","BS/BA","1",11,"W",442,520,"F","inner","F","B","1980:2","1980",0,"353",962
"9137","12","K","small","MS/MA/MEd","1",9,"W",434,528,"F","rural","M","W","1980:1","1980",0,"190",962
"91374","29","K","small","BS/BA","1",5,"W",472,559,"F","inner","F","B","1980:2","1980",0,"502",1031
"91383","51","K","small","BS/BA","1",16,"B",472,547,"N","suburb","F","W","1979:4","1979",0,"851",1019
"91401","70","K","small","BS/BA","1",8,"W",397,405,"N","rural","F","W","1980:3","1980",0,"1214",802
"91423","18","K","reg","BS/BA",NA,10,"B",442,468,"F","inner","F","B","1980:1","1980",0,"284",910
"91441","19","K","reg+A","BS/BA","PROB",0,"W",495,484,"F","inner","M","B","1980:1","1980",0,"289",979
"91453","51","K","reg","BS/BA","1",11,"W",439,463,"N","suburb","M","W","1980:2","1980",0,"852",902
"91500","58","K","small","MS/MA/MEd","1",8,"W",458,520,"N","suburb","F","W","1980:2","1980",0,"995",978
"9151","60","K","reg","MA+","1",13,"W",433,439,"N","urban","F","B","1980:1","1980",0,"1036",872
"91526","6","K","small","MS/MA/MEd","1",12,"W",414,449,"F","rural","F","I","1978:4","1978",0,"82",863
"91622","63","K","reg","MS/MA/MEd","1",6,"W",448,506,"F","rural","F","W","1979:4","1979",0,"1077",954
"91644","69","K","reg","BS/BA","1",16,"W",434,506,"F","rural","F","W","1980:2","1980",0,"1201",940
"91655","41","K","reg+A","BS/BA","1",16,"W",445,536,"N","suburb","M","W","1979:4","1979",0,"696",981
"91674","33","K","reg+A","MS/MA/MEd","1",5,"W",405,459,"F","inner","F","B","1980:3","1980",0,"570",864
"9168","20","K","reg+A","BS/BA","APPR",1,"B",456,506,"F","suburb","F","B","1980:1","1980",0,"312",962
"91693","70","K","reg+A","BS/BA","1",14,"W",413,459,"F","rural","M","W","1980:2","1980",0,"1217",872
"91711","17","K","reg+A","BS/BA","1",8,"B",436,506,"N","suburb","F","W","1980:1","1980",0,"269",942
"91742","12","K","reg+A","BS/BA","1",12,"W",443,506,"N","rural","M","W","1980:2","1980",0,"192",949
"91773","48","K","reg+A",NA,NA,NA,NA,405,434,"F","urban","F","W","1980:2","1980",0,"797",839
"9178","18","K","reg","BS/BA","1",9,"B",398,459,"N","inner","F","B","1980:3","1980",0,"283",857
"91782","56","K","reg","MS/MA/MEd","1",13,"W",408,468,"N","rural","F","W","1979:4","1979",0,"960",876
"91818","9","K","reg","BS/BA","1",8,"W",458,459,"N","urban","F","W","1980:3","1980",0,"137",917
"91836","53","K","reg","MS/MA/MEd","PROB",3,"B",408,468,"F","inner","F","W","1980:2","1980",0,"911",876
"91851","45","K","reg+A","BS/BA","1",11,"W",384,399,"F","inner","F","B","1980:3","1980",0,"749",783
"91887","15","K","reg+A","BS/BA","1",3,"B",456,478,"F","inner","M","B","1980:1","1980",0,"231",934
"91903","54","K","reg","MS/MA/MEd","1",13,"W",474,520,"N","suburb","F","W","1980:1","1980",0,"927",994
"91919","47","K","reg+A","BS/BA","1",15,"W",419,506,"N","rural","M","W","1980:1","1980",0,"777",925
"91951","78","K","reg","MS/MA/MEd","1",8,"W",405,478,"F","rural","M","W","1980:1","1980",0,"1347",883
"91966","24","K","reg+A","MS/MA/MEd","1",10,"W",400,434,"F","suburb","F","B","1980:2","1980",0,"402",834
"91985","27","K","reg","BS/BA","PROB",0,"B",440,434,"F","inner","M","B","1980:1","1980",0,"448",874
"9199","39","K","reg","BS/BA","1",4,"W",463,559,"F","rural","M","W","1980:1","1980",0,"663",1022
"92073","7","K","reg+A","BS/BA","1",3,"W",421,449,"N","rural","M","W","1979:3","1979",0,"89",870
"9211","25","K","small","BS/BA","1",12,"B",470,576,"F","suburb","M","B","1980:3","1980",0,"418",1046
"92134","4","K","reg+A","BS/BA","1",7,"W",407,439,"F","suburb","M","W","1979:4","1979",0,"54",846
"92154","27","K","reg+A","BS/BA","1",20,"B",456,418,"F","inner","M","B","1980:3","1980",0,"452",874
"92198","40","K","reg+A","MS/MA/MEd","1",21,"W",468,473,"N","rural","F","W","1979:4","1979",0,"680",941
"92225","33","K","small","BS/BA","APPR",1,"W",421,412,"F","inner","M","B","1980:1","1980",0,"567",833
"92267","42","K","reg","BS/BA","PROB",14,"W",468,559,"N","suburb","M","W","1980:3","1980",0,"713",1027
"92287","33","K","small","BS/BA",NA,14,"B",428,459,"F","inner","F","B","1980:1","1980",0,"568",887
"92303","15","K","reg+A","BS/BA","1",3,"B",430,478,"F","inner","F","B","1980:1","1980",0,"231",908
"92401","63","K","reg","BS/BA","1",10,"W",478,559,"N","rural","F","W","1980:1","1980",0,"1078",1037
"92412","13","K","reg","MS/MA/MEd","1",6,"W",437,494,"N","rural","M","W","1980:2","1980",0,"205",931
"9247","64","K","reg","BS/BA","1",11,"W",411,439,"N","rural","M","W","1980:1","1980",0,"1104",850
"92526","64","K","reg","BS/BA","1",11,"W",451,468,"N","rural","F","A","1980:2","1980",0,"1104",919
"92544","68","K","small","BS/BA","1",6,"W",490,528,"N","rural","F","W","1980:1","1980",0,"1175",1018
"92561","70","K","reg+A","BS/BA","1",14,"W",421,459,"F","rural","F","W","1980:1","1980",0,"1217",880
"92574","20","K","reg+A","BS/BA","APPR",1,"B",407,439,"N","suburb","M","B","1980:2","1980",0,"312",846
"92598","16","K","reg+A","BS/BA","1",6,"W",390,412,"N","inner","M","B","1979:4","1979",0,"245",802
"9265","27","K","small","BS/BA","PROB",1,"W",413,500,"F","inner","F","B","1980:1","1980",0,"446",913
"92698","41","K","small","MS/MA/MEd","1",18,"W",440,500,"N","suburb","F","W","1980:3","1980",0,"694",940
"9270","57","K","reg+A","MS/MA/MEd","1",8,"W",440,520,"N","rural","F","W","1979:4","1979",0,"981",960
"92720","58","K","reg+A","BS/BA","1",17,"W",445,494,"N","suburb","F","W","1980:1","1980",0,"998",939
"92783","46","K","reg+A","BS/BA","PROB",0,"W",442,484,"N","suburb","M","W","1980:1","1980",0,"761",926
"92793","57","K","reg+A","MS/MA/MEd","1",8,"W",445,484,"N","rural","M","W","1980:3","1980",0,"981",929
"92846","6","K","reg+A","BS/BA","1",11,"W",448,500,"N","rural","F","W","1980:2","1980",0,"84",948
"92886","61","K","small","MS/MA/MEd","1",7,"W",431,463,"N","suburb","F","W","1979:4","1979",0,"1047",894
"92987","41","K","reg","MS/MA/MEd","3",15,"W",470,494,"N","suburb","M","W","1980:3","1980",0,"695",964
"93020","65","K","reg+A","MS/MA/MEd","1",9,"W",450,468,"N","rural","M","W","1980:2","1980",0,"1125",918
"9303","32","K","reg","BS/BA",NA,2,"W",395,459,"F","inner","F","B","1979:4","1979",0,"543",854
"93034","21","K","reg","BS/BA","APPR",1,"B",445,478,"F","suburb","M","W","1979:3","1979",0,"331",923
"93064","6","K","reg+A","BS/BA","1",11,"W",410,463,"N","rural","M","W","1979:4","1979",0,"84",873
"93089","19","K","small","BS/BA","APPR",2,"W",443,468,"F","inner","M","B","1980:1","1980",0,"286",911
"93100","32","K","small","BS/BA","APPR",1,"B",422,434,"F","inner","M","B","1980:2","1980",0,"541",856
"93136","80","K","reg","MS/MA/MEd","1",4,"W",500,602,"N","rural","F","W","1980:1","1980",0,"1376",1102
"93147","18","K","reg","BS/BA",NA,10,"B",407,439,"F","inner","F","B","1980:3","1980",0,"284",846
"93162","15","K","reg","MS/MA/MEd","1",11,"B",428,444,"F","inner","F","B","1980:3","1980",0,"230",872
"93178","34","K","reg+A","MS/MA/MEd","1",5,"W",407,478,"N","rural","M","W","1980:3","1980",0,"593",885
"93216","79","K","reg+A","MS/MA/MEd","1",12,"W",437,484,"N","rural","M","W","1980:1","1980",0,"1362",921
"93229","7","K","small","MA+","1",6,"W",433,489,"N","rural","M","W","1979:2","1979",0,"86",922
"93254","34","K","small","BS/BA",NA,12,"W",413,463,"N","rural","F","W","1979:4","1979",0,"591",876
"9327","59","K","small","BS/BA","1",11,"W",434,489,"N","urban","M","W","1980:1","1980",0,"1016",923
"93289","28","K","reg","BS/BA",NA,9,"B",422,489,"F","inner","F","B","1980:3","1980",0,"482",911
"93351","4","K","reg+A","BS/BA","1",7,"W",428,484,"N","suburb","F","W","1979:4","1979",0,"54",912
"93373","22","K","reg+A","BS/BA","1",16,"B",433,468,"F","inner","F","B","1980:2","1980",0,"356",901
"93383","63","K","reg","MS/MA/MEd","1",6,"W",425,463,"N","rural","M","W","1979:4","1979",0,"1077",888
"93409","62","K","reg+A","BS/BA","1",4,"W",421,454,"F","rural","F","W","1980:1","1980",0,"1065",875
"9345","54","K","reg","MS/MA/MEd","1",13,"W",492,528,"N","suburb","M","W","1980:1","1980",0,"927",1020
"93484","34","K","reg","MS/MA/MEd","1",17,"W",430,520,"N","rural","F","W","1980:2","1980",0,"592",950
"93499","25","K","reg+A","BS/BA",NA,2,"W",421,478,"F","suburb","M","B","1980:3","1980",0,"420",899
"93535","7","K","reg","MS/MA/MEd","1",15,"W",460,528,"N","rural","F","W","1980:1","1980",0,"88",988
"93547","18","K","reg","BS/BA","1",9,"B",413,439,"N","inner","M","W","1980:3","1980",0,"283",852
"93590","67","K","reg","BS/BA","PROB",0,"W",545,626,"N","rural","F","W","1979:4","1979",0,"1164",1171
"9373","21","K","small","MS/MA/MEd","1",14,"B",465,559,"F","suburb","F","W","1980:2","1980",0,"330",1024
"93734","33","K","small","BS/BA",NA,14,"B",461,454,"F","inner","F","B","1979:4","1979",0,"568",915
"93752","3","K","reg+A","MS/MA/MEd","1",20,"W",461,528,"N","rural","M","W","1979:4","1979",0,"35",989
"93785","51","K","reg+A","BS/BA","1",5,"B",390,418,"N","suburb","F","W","1980:3","1980",0,"854",808
"93804","41","K","reg+A","BS/BA","1",16,"W",451,528,"F","suburb","F","W","1980:2","1980",0,"696",979
"93820","19","K","small","BS/BA","APPR",2,"W",413,449,"F","inner","F","B","1980:2","1980",0,"286",862
"93836","1","K","reg+A","BS/BA",NA,9,"W",448,506,"N","rural","M","W","1980:2","1980",0,"4",954
"93849","32","K","small","BS/BA","1",14,"W",436,473,"F","inner","M","B","1980:3","1980",0,"542",909
"93862","79","K","reg","BS/BA","1",13,"W",447,500,"N","rural","M","W","1979:4","1979",0,"1361",947
"93885","17","K","small","MS/MA/MEd","1",20,"W",418,484,"N","suburb","F","W","1980:2","1980",0,"267",902
"93895","64","K","reg+A","BS/BA","1",5,"W",421,494,"N","rural","M","W","1979:4","1979",0,"1106",915
"93979","70","K","reg+A","BS/BA","1",14,"W",403,459,"F","rural","F","W","1980:3","1980",0,"1217",862
"94012","28","K","small","BS/BA",NA,2,"W",413,449,"F","inner","M","B","1980:2","1980",0,"476",862
"9405","72","K","small","MS/MA/MEd","1",6,"W",448,473,"F","rural","F","W","1980:2","1980",0,"1250",921
"94059","6","K","reg","BS/BA","APPR",1,"W",440,489,"N","rural","F","W","1980:3","1980",0,"83",929
"94070","16","K","reg+A","BS/BA","1",6,NA,411,468,NA,"inner","M","B","1979:4","1979",0,"246",879
"94094","62","K","reg","BS/BA","1",16,"W",443,468,"N","rural","M","W","1980:2","1980",0,"1064",911
"94161","69","K","reg","BS/BA","1",16,"W",467,520,"F","rural","F","W","1980:1","1980",0,"1201",987
"94175","25","K","small","BS/BA","1",12,"B",439,547,"N","suburb","M","W","1980:1","1980",0,"418",986
"94187","27","K","reg+A","BS/BA","1",10,"B",445,434,"F","inner","F","B","1980:3","1980",0,"451",879
"94204","51","K","reg+A","BS/BA","1",5,"B",437,468,"N","suburb","M","W","1980:2","1980",0,"854",905
